drift_model,session_id,time_since_calibration,ler_baseline,ler_daqec,improvement_pct
power_law,62,4.102648446660049,0.20408691933186143,0.20791454297387582,-1.875487000609956
power_law,63,19.37984068920904,0.23398884047302196,0.2587014849218955,-10.561462845371382
power_law,64,20.62453788212753,0.26417793168743,0.2900205541538554,-9.782279050091855
power_law,65,20.449435619407293,0.2446512815704499,0.269544285381896,-10.174892055195672
power_law,66,13.521644367546656,0.20787540619906372,0.22771330733822132,-9.543168911554938
power_law,67,16.46979498664623,0.23721468409540652,0.2548068413725572,-7.416133341085754
power_law,68,16.782806307501104,0.2391437245860203,0.2698010303172942,-12.819615394192136
power_law,69,9.014135591197054,0.20767295870198846,0.21231540977171323,-2.235462478476415
power_law,70,10.465416464908085,0.23583954823442888,0.24914717907609554,-5.642662963566499
power_law,71,22.800397905724008,0.24235151382819767,0.2588330735293023,-6.80068361891412
power_law,72,3.064265621604286,0.19856807772257737,0.2089904539660423,-5.24876725554356
power_law,73,18.371830524697103,0.24658546747506463,0.2651270905281089,-7.519349474607318
power_law,74,9.92860160323802,0.20132332438416556,0.20839949897318133,-3.5148309867529313
power_law,75,22.287443430478987,0.22015540500480069,0.2292645890460226,-4.137615445336567
power_law,76,5.543080718788257,0.20840012142404707,0.22562897999900458,-8.267201792987771
power_law,77,1.4069944577812237,0.19894222855664478,0.20463562975372812,-2.8618364428657515
power_law,78,4.8971452225681125,0.20834354498914093,0.22739594350827227,-9.14470305289486
power_law,79,14.96893708089442,0.2299158242001108,0.23526325078668467,-2.32581928850606
power_law,80,5.5910997047143125,0.21354774308245386,0.22251659129976514,-4.199926483815977
power_law,81,6.275478393389964,0.20576833659916713,0.20985410582969877,-1.9856161050135914
power_law,82,5.444434885540875,0.22023569116225108,0.23143267411692092,-5.084091000682013
power_law,83,13.735524879155973,0.21852678076572996,0.2291913523760027,-4.8802126553566945
power_law,84,15.061919658985822,0.22221279080526768,0.23693751341674532,-6.626406408972828
power_law,85,13.921084180861499,0.21764360739870708,0.23523773925669486,-8.083918507083288
power_law,86,4.463167492810469,0.20453205156517182,0.20988656911160533,-2.617935675830913
power_law,87,3.153803476163688,0.19214005286530184,0.19881319071405132,-3.473059234259517
power_law,88,14.52708570301266,0.2163568155878201,0.22895334219460897,-5.822107601540237
power_law,89,13.315014997544026,0.23594369155265058,0.24595662420193404,-4.243780617058409
power_law,90,9.31269328281615,0.2135933807121631,0.22954312994253823,-7.467342469694268
power_law,91,19.887303400975785,0.2326872199178378,0.24802350745892174,-6.590945367132409
power_law,92,2.6293469547334416,0.20023567295227773,0.20794187104948253,-3.8485640363600044
power_law,93,15.065895745451646,0.21283199435421385,0.22463126029085453,-5.543934300123741
power_law,94,4.689556214701917,0.20931195157697666,0.21530208115615593,-2.861819181393633
power_law,95,5.12308522151137,0.2232037932107534,0.23219253778216103,-4.027146869730967
power_law,96,11.99040827643954,0.2306326221113268,0.24114781777068933,-4.559283748804121
power_law,97,7.776660665853029,0.23598336536941003,0.2572355829570652,-9.005811725070883
power_law,98,22.421360205595647,0.25062439433221456,0.2845368542193104,-13.531188764547505
power_law,99,0.02363463392891685,0.1950953112081065,0.19950642579881442,-2.2610049228720945
exponential,0,1.0327939673336237,0.21597100479497736,0.23178014473365519,-7.32002888706544
exponential,1,17.567854603473723,0.24379740646790513,0.27773430903329754,-13.920124523498597
exponential,2,3.2013831404637187,0.21594712607811145,0.22940385021713178,-6.231490264960886
exponential,3,8.623460107393726,0.23615087715103422,0.2611376712904289,-10.580860186013188
exponential,4,6.754735246921508,0.23632224090861648,0.26001820044706453,-10.026969720387449
exponential,5,5.977034196377973,0.22071644485955433,0.23023343926603224,-4.311864669863514
exponential,6,16.982523318217943,0.23354343569343547,0.25444810057057443,-8.951082189516045
exponential,7,19.008822255730305,0.23381375691356165,0.2753601816600209,-17.76902492603055
exponential,8,22.232043241420214,0.22288788584744787,0.24911478020524558,-11.766855007879744
exponential,9,6.131374170173072,0.22502950094657684,0.2545658248471411,-13.12553410833734
exponential,10,8.239288141022215,0.24484804108191552,0.26092369433390566,-6.565563351438834
exponential,11,2.35882716808558,0.21976094516504432,0.2260424337595965,-2.8583279844535974
exponential,12,10.917009657738069,0.2104247663369584,0.24579706689561356,-16.80995121173742
exponential,13,4.437040506274841,0.20658465094132303,0.22300773520694697,-7.949808560699242
exponential,14,12.746971915374075,0.23113122071926326,0.23692335880347565,-2.5059955406230645
exponential,15,8.506715151384565,0.2353063626629075,0.2608683139986022,-10.863263979101989
exponential,16,9.865465695333906,0.22122943894432012,0.24616701795880322,-11.272269700398908
exponential,17,11.905448370426948,0.2151228669027112,0.23467636032316683,-9.089453716372534
exponential,18,6.150733387440131,0.2176993463583321,0.240934244820789,-10.672929823230785
exponential,19,7.756384247237267,0.22133250848704097,0.23697746406649461,-7.068530369260986
exponential,20,21.05584243696926,0.22965703582181946,0.2535283957394175,-10.394351661021501
exponential,21,20.30604233474119,0.22907165384502537,0.2537408340392862,-10.7691981003247
exponential,22,1.1550425419218406,0.2226180210012458,0.2318061630017581,-4.127312766139843
exponential,23,14.294220303770924,0.23109700239450673,0.2605266816356229,-12.73477324940661
exponential,24,7.281033141081848,0.2448638306455141,0.25615780369030794,-4.612348428520655
exponential,25,4.666801376012824,0.24544962402411935,0.25332000382025976,-3.206515319561876
exponential,26,16.4614220775979,0.22622094322897832,0.2343619807775506,-3.598710814467793
exponential,27,14.65864277993161,0.2400093831348293,0.2613878189501402,-8.90733334508892
exponential,28,8.406060605361874,0.24889580171746412,0.2598439216098086,-4.398675998871346
exponential,29,7.603981708577748,0.22701983824521285,0.2414362738354418,-6.350297710395339
exponential,30,19.965508767292075,0.2495702613500049,0.2824647816431195,-13.180464737736651
exponential,31,12.839102817386092,0.2509641402621263,0.2724775189266381,-8.57229189877148
exponential,32,12.285551579007121,0.24645395104900028,0.26209437268342806,-6.346184172684709
exponential,33,20.65289374168875,0.2516328506605555,0.2598291017420053,-3.257226176921651
exponential,34,21.31465607760617,0.27275096691833617,0.2841102950360172,-4.16472515057375
exponential,35,8.034062989716602,0.23459405906774963,0.2488008313733886,-6.055896028269035
exponential,36,18.08909351350024,0.2457953528245324,0.2632215902212888,-7.089734283624395
exponential,37,19.168705629691242,0.20753392655438965,0.21510554165255685,-3.648374617045017
exponential,38,12.018780615413576,0.27168390492952516,0.286702968305039,-5.528138805060899
exponential,39,6.4768553057508065,0.2182378527548137,0.24586139886037178,-12.65754119043347
exponential,40,22.394554614757677,0.24212459962133068,0.25861377060085744,-6.810200617911151
exponential,41,14.973581096049116,0.2558709290274427,0.2702558175419395,-5.621931561030917
exponential,42,15.927402181658774,0.23202347946855095,0.253695671594269,-9.340516819831386
exponential,43,5.815638419793713,0.2316762955173425,0.23523396072498307,-1.5356189979195538
exponential,44,7.157876202209488,0.2273734435974413,0.24985842293346272,-9.8890085756147
exponential,45,3.6633058392059024,0.2336031227106101,0.25347784408760426,-8.507900556455821
exponential,46,23.301024839851593,0.2595087946653214,0.2817878326263134,-8.585080127910285
exponential,47,12.680193123653746,0.21920551533552776,0.24071337913573634,-9.811734785635977
exponential,48,6.194415143725788,0.22211961524150728,0.2413777133683165,-8.670147436492808
exponential,49,23.651786740395664,0.24118160301527528,0.2532332959262585,-4.996937063321497
exponential,50,7.115992528825731,0.2341169850056413,0.26371181737570715,-12.641044548456293
exponential,51,10.19347515540258,0.2550613097262877,0.26137696444844055,-2.476132004862015
exponential,52,7.373784224245678,0.2476399665127133,0.25750408380792694,-3.983249325268841
exponential,53,16.55667874989033,0.23996112159865532,0.2559898397062987,-6.679714614124885
exponential,54,21.272632103577568,0.25656468185350745,0.28460003502081344,-10.927206724156028
exponential,55,19.613648955922965,0.22107847942611158,0.22915303011746893,-3.6523458603106627
exponential,56,18.5091981122341,0.2377763055520472,0.28779969862054144,-21.038005848545133
exponential,57,7.229373361199831,0.22352621129660127,0.245147747997802,-9.672931230651377
exponential,58,19.81188417686151,0.21937489775534808,0.2431628120750251,-10.843498760831725
exponential,59,10.188422177979195,0.27322380880831226,0.30677701592764683,-12.280484363965057
exponential,60,0.6833814354743266,0.22677785277670878,0.23886404800731292,-5.329530676218421
exponential,61,7.182761784232844,0.2107054362164356,0.23227595521406028,-10.237286415082124
exponential,62,4.102648446660049,0.21938529969035245,0.23458109527799437,-6.926533185719262
exponential,63,19.37984068920904,0.23819472841563882,0.26751270844875075,-12.308408430413875
exponential,64,20.62453788212753,0.2667952107406602,0.29657183487594563,-11.160854069539488
exponential,65,20.449435619407293,0.2480582548748338,0.2762889020914027,-11.380652190274281
exponential,66,13.521644367546656,0.21442368328689448,0.2459105284280976,-14.684406432415567
exponential,67,16.46979498664623,0.25129326379131794,0.2726642115660359,-8.504385454782845
exponential,68,16.782806307501104,0.24935600815217812,0.289699497497389,-16.17907250126889
exponential,69,9.014135591197054,0.22221772664464248,0.23631427644906133,-6.343575743154472
exponential,70,10.465416464908085,0.2624678510982417,0.277549483590715,-5.746087541528368
exponential,71,22.800397905724008,0.24258111451546407,0.26183920460542587,-7.938824969300786
exponential,72,3.064265621604286,0.21710531356449916,0.24237857337808008,-11.641013938644372
exponential,73,18.371830524697103,0.25586892201994776,0.2778438387933298,-8.588349300064214
exponential,74,9.92860160323802,0.21876684221835538,0.22666198878865298,-3.608931998212649
exponential,75,22.287443430478987,0.22094935104179173,0.2301622240561958,-4.16967643080404
exponential,76,5.543080718788257,0.22624788891069808,0.264156308631246,-16.755258978575792
exponential,77,1.4069944577812237,0.21172849060718524,0.22351480526687936,-5.566711700392268
exponential,78,4.8971452225681125,0.2255518828904838,0.24763378294396615,-9.790164360633673
exponential,79,14.96893708089442,0.24623790982326718,0.25429830163919925,-3.2734162752263747
exponential,80,5.5910997047143125,0.23352534788867835,0.25824516900978534,-10.585498038907083
exponential,81,6.275478393389964,0.221452740205204,0.2418759575220396,-9.222381849017045
exponential,82,5.444434885540875,0.24128918519327736,0.2543933328344068,-5.430888927173739
exponential,83,13.735524879155973,0.22847484278807137,0.2466201481753728,-7.9419270699018085
exponential,84,15.061919658985822,0.22960671495356674,0.2537083580338427,-10.496924310401809
exponential,85,13.921084180861499,0.23156588962097308,0.24929464013309977,-7.656028502792488
exponential,86,4.463167492810469,0.22898102427870864,0.23759025420246493,-3.7598005995804265
exponential,87,3.153803476163688,0.20511680893007428,0.21355315948600886,-4.112949396950981
exponential,88,14.52708570301266,0.22514628190200714,0.2408582338096524,-6.978552688018073
exponential,89,13.315014997544026,0.24854166292592017,0.26565731094606687,-6.886430153663274
exponential,90,9.31269328281615,0.23776291273411645,0.2565872490587657,-7.917271919401468
exponential,91,19.887303400975785,0.23911749971211937,0.25162903809579146,-5.23238090007427
exponential,92,2.6293469547334416,0.21663502568490758,0.23516506732334763,-8.553576034095114
exponential,93,15.065895745451646,0.2269659157759423,0.2466415381472359,-8.668976706933
exponential,94,4.689556214701917,0.22628129976030795,0.23740239618846334,-4.914721826300094
exponential,95,5.12308522151137,0.2441230004739542,0.25329292879910764,-3.7562738076094577
exponential,96,11.99040827643954,0.24086183390509627,0.2717530546380567,-12.82528669325507
exponential,97,7.776660665853029,0.2577333393543926,0.2958492727065323,-14.788902920987232
exponential,98,22.421360205595647,0.25156850914380424,0.29292456503604253,-16.43928170222526
exponential,99,0.02363463392891685,0.19669500731493803,0.2015394425333726,-2.4629172263014896
correlated,0,1.0327939673336237,0.20859722128731936,0.2190595743762052,-5.015576441679983
correlated,1,17.567854603473723,0.2303859032166995,0.25880979527753883,-12.337513564839949
correlated,2,3.2013831404637187,0.20602341016347928,0.22354322118913805,-8.50379624905579
correlated,3,8.623460107393726,0.22549338204559644,0.24331153941238928,-7.901853795066093
correlated,4,6.754735246921508,0.2336098664315008,0.25210888362154904,-7.918765364078714
correlated,5,5.977034196377973,0.21030325313211082,0.2208170956986349,-4.999372292124916
correlated,6,16.982523318217943,0.2228594035236361,0.23647635389206836,-6.110108056081233
correlated,7,19.008822255730305,0.21804078926270476,0.2516502042324664,-15.414278715193799
correlated,8,22.232043241420214,0.22146470226421017,0.2458694605659166,-11.019705647083775
correlated,9,6.131374170173072,0.2142213828933655,0.23265918605041117,-8.606892042249383
correlated,10,8.239288141022215,0.23735887854665966,0.25309579808848703,-6.630010909296505
correlated,11,2.35882716808558,0.21251095316690893,0.21504675196649098,-1.1932555766151005
correlated,12,10.917009657738069,0.2051905039578999,0.23593094069786208,-14.981412953822353
correlated,13,4.437040506274841,0.20103836802613334,0.2142433890468614,-6.568408384120749
correlated,14,12.746971915374075,0.2225304709444006,0.22800043853723614,-2.458075772554414
correlated,15,8.506715151384565,0.22834103423832305,0.2460795804831646,-7.768444381454261
correlated,16,9.865465695333906,0.2154057905619134,0.23675165165247372,-9.90960411736237
correlated,17,11.905448370426948,0.2069220871092326,0.2212850705870105,-6.941251984470747
correlated,18,6.150733387440131,0.21426624884027906,0.22177358640838896,-3.5037424740217045
correlated,19,7.756384247237267,0.2163975054686367,0.2279628282646565,-5.344480644993387
correlated,20,21.05584243696926,0.22330024741224577,0.24588750108699428,-10.115194199963893
correlated,21,20.30604233474119,0.2218600301723425,0.23760030188951461,-7.094685647047362
correlated,22,1.1550425419218406,0.21729613328691527,0.2233793106233971,-2.79948715352872
correlated,23,14.294220303770924,0.2224463995000646,0.23971710129980717,-7.763983520775108
correlated,24,7.281033141081848,0.23845685559396412,0.2451617758225626,-2.8117959586011554
correlated,25,4.666801376012824,0.23603891339399796,0.24316567574850004,-3.0193167101248384
correlated,26,16.4614220775979,0.2143397213188065,0.22358707207964465,-4.3143429990205835
correlated,27,14.65864277993161,0.23652053728729674,0.25205594296508355,-6.568311511535362
correlated,28,8.406060605361874,0.240851917891087,0.24848410156127423,-3.1688282729965604
correlated,29,7.603981708577748,0.21768268426001655,0.22978015859894768,-5.55738936243592
correlated,30,19.965508767292075,0.24101233254519877,0.2586168391283095,-7.304400732194584
correlated,31,12.839102817386092,0.2386609700072751,0.26088496856467197,-9.31195350321396
correlated,32,12.285551579007121,0.23263280430111713,0.24869167350763616,-6.903097460722958
correlated,33,20.65289374168875,0.23474757671771915,0.2508562820610226,-6.862139140492161
