distance,time_since_cal,error_baseline,error_daqec,improvement_pct,selections_differ,drift_model,session_id
7,7.669208495354268,0.1945902524641485,0.02941018861875028,84.88609360113306,True,gaussian,46
7,2.622696239079538,0.13224154587127812,0.026308521162813386,80.10570657694693,True,gaussian,47
7,15.627801814984153,0.3479691173663482,0.030438656910798015,91.25248322575948,True,gaussian,48
7,7.315471397933776,0.20772725817618384,0.027981115790068446,86.52987766952748,True,gaussian,49
7,3.6359170926211277,0.17269830218311225,0.026316999901424394,84.76128626121614,True,gaussian,50
7,22.68916487016208,0.3649195028443909,0.03293878386197344,90.9736849893662,True,gaussian,51
7,1.7745937862203602,0.09282792193991235,0.026209909794957624,71.76505813420735,True,gaussian,52
7,17.820106030099367,0.2517100597510066,0.03154074387974594,87.46941464677802,True,gaussian,53
7,8.37409382646755,0.16068135627705016,0.02876111387475543,82.10052831196862,True,gaussian,54
7,3.315830688265823,0.09064265770230634,0.02748855641796223,69.67370869878764,True,gaussian,55
7,9.536643554434676,0.21785284754364903,0.02872917553023688,86.81257745576141,True,gaussian,56
7,9.65360734373891,0.24676885556923328,0.029059087534198922,88.22416732161481,True,gaussian,57
7,8.455358220938844,0.1693123997795734,0.028276530388986847,83.29919697210609,True,gaussian,58
7,14.443774774724,0.28130386898578585,0.03069857209247835,89.08704234920086,True,gaussian,59
7,8.46790111773784,0.21906837300174548,0.02804910361787255,87.19618754933235,True,gaussian,60
7,20.638198420339602,0.24387226067346415,0.03037503175672242,87.54469586953415,True,gaussian,61
7,20.289342816547336,0.3094355863608846,0.03099079420232728,89.98473492761634,True,gaussian,62
7,3.2724971983116546,0.1638089747444227,0.0273683764214775,83.29250490446078,True,gaussian,63
7,15.541671350767091,0.30482492358943974,0.02965258142656733,90.2722582269862,True,gaussian,64
7,4.506076744984244,0.12649896988144518,0.0282517754233734,77.66639882534145,True,gaussian,65
7,21.629796730212952,0.3289031358667541,0.03533302885929132,89.25731469048519,True,gaussian,66
7,9.210379267041159,0.18518996115066302,0.02933421665342485,84.15993152589967,True,gaussian,67
7,7.661443283011084,0.1764228935803609,0.02848990340082804,83.85135691709372,True,gaussian,68
7,15.730115141859867,0.23417276077455082,0.03121770198848887,86.66894395179308,True,gaussian,69
7,15.862538488801441,0.25858323738221073,0.029321818606361204,88.66058801676276,True,gaussian,70
7,2.3958725385889155,0.10705204672906221,0.02736663114430036,74.43614393140703,True,gaussian,71
7,15.379589381014899,0.3133898844660922,0.028618849541755666,90.86797278396133,True,gaussian,72
7,6.6504101094415695,0.24438466108957752,0.028086576128073432,88.50722627072797,True,gaussian,73
7,12.92269317189146,0.22282906366634675,0.029757204777987552,86.64572552234725,True,gaussian,74
7,15.363118708419488,0.31344402284860184,0.03277750272524066,89.54278903538936,True,gaussian,75
7,13.4039210138108,0.3359206904920754,0.030308263740245676,90.97755375060451,True,gaussian,76
7,13.787102305088418,0.2423187656205067,0.029750539022748913,87.72256083982329,True,gaussian,77
7,5.171896252440252,0.1770972836960362,0.027567257165234428,84.43383399795678,True,gaussian,78
7,1.371034051987011,0.040146430321793825,0.025990597408478866,35.260502116499126,True,gaussian,79
7,12.200768747868612,0.19104538340228244,0.02804150723005476,85.32207021668353,True,gaussian,80
7,5.186902547479107,0.18304164854109523,0.027057173795978218,85.21802332330746,True,gaussian,81
7,16.693958141274827,0.2814132512828861,0.0317643115746072,88.71257432626135,True,gaussian,82
7,7.867977229507908,0.16229710751503282,0.02851793203692669,82.42856420944828,True,gaussian,83
7,8.472534078638754,0.17969184433031712,0.027995277460110553,84.42039617076418,True,gaussian,84
7,7.100674881653838,0.13528800539137079,0.028602725510338885,78.85789990945992,True,gaussian,85
7,22.475453812465815,0.27661469555957885,0.03469803929947034,87.45618368927298,True,gaussian,86
7,17.92868909675381,0.16632332691584284,0.02937412837899911,82.33914092287128,True,gaussian,87
7,4.364321451488133,0.141449515319204,0.02766952566009555,80.43858574018105,True,gaussian,88
7,11.568882504881534,0.27075340657447594,0.029441996142486222,89.12590001544906,True,gaussian,89
7,6.492934552574108,0.13932361488266068,0.02821125848553218,79.75127295592215,True,gaussian,90
7,1.4212404921064472,0.06951950710295507,0.02703161219098078,61.116507700567766,True,gaussian,91
7,0.37249866678897803,0.06099818709400588,0.02557835766041123,58.06701989193259,True,gaussian,92
7,23.255299746441196,0.2582717603796909,0.033843566727807604,86.89614122811822,True,gaussian,93
7,20.765053227855347,0.3229624843655304,0.02953865370051479,90.85384367210811,True,gaussian,94
7,6.328606445322009,0.1644630990315166,0.02823707633549975,82.83075261150917,True,gaussian,95
7,11.377341499327237,0.24042920217833147,0.029458215392649395,87.74765497462343,True,gaussian,96
7,22.032821594694543,0.3185844525063302,0.035807492002084204,88.76043958818966,True,gaussian,97
7,2.360862176990123,0.09831158280140107,0.027431600046244044,72.09728572709633,True,gaussian,98
7,2.197921441794393,0.10393688308866365,0.026995345136387017,74.02717463312945,True,gaussian,99
7,17.0742197564482,0.24215047907554532,0.030434722545479076,87.43148365360692,True,power_law,0
7,15.591103107395675,0.2713756773216552,0.03002358131039308,88.93652459693106,True,power_law,1
7,9.171637049481163,0.24010122066228393,0.028427955552774286,88.16001206726065,True,power_law,2
7,21.951891160491783,0.2924081002194183,0.03127515795764615,89.30427784518358,True,power_law,3
7,19.07361628633929,0.2620376635608607,0.031242923977938614,88.07693384478596,True,power_law,4
7,14.327704966274576,0.23920338695296714,0.03285722997501248,86.26389433964287,True,power_law,5
7,7.4771880382918265,0.20394239955546684,0.027876338653626934,86.33126867469002,True,power_law,6
7,22.012827087045522,0.29604550706127514,0.03155326209999478,89.34175275510468,True,power_law,7
7,10.853687450739557,0.15713823331371876,0.02867878211865902,81.74932891004111,True,power_law,8
7,9.161062549518629,0.19985970473180945,0.02795504865813995,86.01266388557279,True,power_law,9
7,2.058186753076174,0.10265837448536405,0.026814241975614855,73.88012219165057,True,power_law,10
7,1.8265771863264337,0.07178307784471809,0.02675238535133978,62.731626792026354,True,power_law,11
7,5.552411358285476,0.15950538345435958,0.028032203507876274,82.42554395294293,True,power_law,12
7,3.973531678547091,0.17810498525864318,0.027494746954982257,84.56261798901669,True,power_law,13
7,14.367156719552039,0.2833405141612806,0.029169015355742227,89.70531431338517,True,power_law,14
7,12.229064450225128,0.2077793512004891,0.029329043943535534,85.88452424455039,True,power_law,15
7,2.59004549184694,0.10042421033654565,0.026873334426847594,73.24018348086722,True,power_law,16
7,13.912324783025344,0.28767343551141755,0.030229560754584342,89.49170934019574,True,power_law,17
7,12.106526708017206,0.25247619189128245,0.029647082754828143,88.25747388981756,True,power_law,18
7,15.333231457740855,0.2362364602516089,0.029294466442248826,87.59951515907065,True,power_law,19
7,22.206156239688664,0.2960804672084171,0.03315931908197519,88.8005718868872,True,power_law,20
7,18.15992192640185,0.3201638174851228,0.03177773222181671,90.07453981795013,True,power_law,21
7,6.338680694551008,0.18581660525188157,0.027115132911007072,85.40758352879634,True,power_law,22
7,6.506485553791467,0.14335384980673585,0.027674148502994492,80.69521778431223,True,power_law,23
7,3.3561323527599285,0.1390053762926664,0.02849588147277548,79.5001587472564,True,power_law,24
7,2.004316159777404,0.05921901018940702,0.026490560825808723,55.2667956774676,True,power_law,25
7,14.259513709616591,0.24218983397442917,0.03061637999278357,87.3585197651128,True,power_law,26
7,8.035868420744727,0.25685978860376124,0.027893410753190434,89.14060822645169,True,power_law,27
7,5.91480944972312,0.12379610700946235,0.027762122079362787,77.57431735939743,True,power_law,28
7,3.3170061133901445,0.10811916975621232,0.026912188112519848,75.1087728723763,True,power_law,29
7,4.268988715717838,0.1684320106235465,0.027490036465305238,83.6788527527901,True,power_law,30
7,20.3257405045141,0.2757859040243196,0.031049108243146644,88.74158983832305,True,power_law,31
7,21.252465886900495,0.3173301021306356,0.03347850308499012,89.44994412436549,True,power_law,32
7,12.053930813511542,0.23204978433125462,0.029202042169840514,87.4156133116012,True,power_law,33
7,16.089662008505627,0.2238529348015885,0.03111282735403713,86.10121981129535,True,power_law,34
7,14.090565764428863,0.19734940327832284,0.029837653302015984,84.88079882362968,True,power_law,35
7,0.16898174099342267,0.038112180227724494,0.025626728693069038,32.75974100682118,True,power_law,36
7,6.785611620676937,0.16793451383332947,0.028082925665253774,83.27745439324919,True,power_law,37
7,11.808595245192095,0.26911459098901147,0.030165377416400563,88.79088000931459,True,power_law,38
7,16.618452153068098,0.19338925807808893,0.029700396026517455,84.64216869040126,True,power_law,39
7,8.250123387452444,0.14961257682739354,0.030060828836642683,79.90755224320242,True,power_law,40
7,4.639978640711846,0.11724859498652745,0.0285211126695052,75.67466571963405,True,power_law,41
7,6.532919565661662,0.19068945190321632,0.02727995352717617,85.6940416709457,True,power_law,42
7,15.816826923587293,0.2738657973625098,0.027424654804180777,89.98609718033559,True,power_law,43
7,4.371926131536196,0.16502600382130492,0.027765573026368576,83.17503158082044,True,power_law,44
7,10.975965037383354,0.2226867073625238,0.029198294343766116,86.88817366353501,True,power_law,45
7,7.669208495354268,0.1945902524641485,0.02941018861875028,84.88609360113306,True,power_law,46
7,2.622696239079538,0.13224154587127812,0.026308521162813386,80.10570657694693,True,power_law,47
7,15.627801814984153,0.3479691173663482,0.030438656910798015,91.25248322575948,True,power_law,48
7,7.315471397933776,0.20772725817618384,0.027981115790068446,86.52987766952748,True,power_law,49
7,3.6359170926211277,0.17269830218311225,0.026316999901424394,84.76128626121614,True,power_law,50
7,22.68916487016208,0.3649195028443909,0.03293878386197344,90.9736849893662,True,power_law,51
7,1.7745937862203602,0.09282792193991235,0.026209909794957624,71.76505813420735,True,power_law,52
7,17.820106030099367,0.2517100597510066,0.03154074387974594,87.46941464677802,True,power_law,53
7,8.37409382646755,0.16068135627705016,0.02876111387475543,82.10052831196862,True,power_law,54
7,3.315830688265823,0.09064265770230634,0.02748855641796223,69.67370869878764,True,power_law,55
7,9.536643554434676,0.21785284754364903,0.02872917553023688,86.81257745576141,True,power_law,56
7,9.65360734373891,0.24676885556923328,0.029059087534198922,88.22416732161481,True,power_law,57
7,8.455358220938844,0.1693123997795734,0.028276530388986847,83.29919697210609,True,power_law,58
7,14.443774774724,0.28130386898578585,0.03069857209247835,89.08704234920086,True,power_law,59
7,8.46790111773784,0.21906837300174548,0.02804910361787255,87.19618754933235,True,power_law,60
7,20.638198420339602,0.24387226067346415,0.03037503175672242,87.54469586953415,True,power_law,61
7,20.289342816547336,0.3094355863608846,0.03099079420232728,89.98473492761634,True,power_law,62
7,3.2724971983116546,0.1638089747444227,0.0273683764214775,83.29250490446078,True,power_law,63
7,15.541671350767091,0.30482492358943974,0.02965258142656733,90.2722582269862,True,power_law,64
7,4.506076744984244,0.12649896988144518,0.0282517754233734,77.66639882534145,True,power_law,65
7,21.629796730212952,0.3289031358667541,0.03533302885929132,89.25731469048519,True,power_law,66
7,9.210379267041159,0.18518996115066302,0.02933421665342485,84.15993152589967,True,power_law,67
7,7.661443283011084,0.1764228935803609,0.02848990340082804,83.85135691709372,True,power_law,68
7,15.730115141859867,0.23417276077455082,0.03121770198848887,86.66894395179308,True,power_law,69
7,15.862538488801441,0.25858323738221073,0.029321818606361204,88.66058801676276,True,power_law,70
7,2.3958725385889155,0.10705204672906221,0.02736663114430036,74.43614393140703,True,power_law,71
7,15.379589381014899,0.3133898844660922,0.028618849541755666,90.86797278396133,True,power_law,72
7,6.6504101094415695,0.24438466108957752,0.028086576128073432,88.50722627072797,True,power_law,73
7,12.92269317189146,0.22282906366634675,0.029757204777987552,86.64572552234725,True,power_law,74
7,15.363118708419488,0.31344402284860184,0.03277750272524066,89.54278903538936,True,power_law,75
7,13.4039210138108,0.3359206904920754,0.030308263740245676,90.97755375060451,True,power_law,76
7,13.787102305088418,0.2423187656205067,0.029750539022748913,87.72256083982329,True,power_law,77
7,5.171896252440252,0.1770972836960362,0.027567257165234428,84.43383399795678,True,power_law,78
7,1.371034051987011,0.040146430321793825,0.025990597408478866,35.260502116499126,True,power_law,79
7,12.200768747868612,0.19104538340228244,0.02804150723005476,85.32207021668353,True,power_law,80
7,5.186902547479107,0.18304164854109523,0.027057173795978218,85.21802332330746,True,power_law,81
7,16.693958141274827,0.2814132512828861,0.0317643115746072,88.71257432626135,True,power_law,82
7,7.867977229507908,0.16229710751503282,0.02851793203692669,82.42856420944828,True,power_law,83
7,8.472534078638754,0.17969184433031712,0.027995277460110553,84.42039617076418,True,power_law,84
7,7.100674881653838,0.13528800539137079,0.028602725510338885,78.85789990945992,True,power_law,85
7,22.475453812465815,0.27661469555957885,0.03469803929947034,87.45618368927298,True,power_law,86
7,17.92868909675381,0.16632332691584284,0.02937412837899911,82.33914092287128,True,power_law,87
7,4.364321451488133,0.141449515319204,0.02766952566009555,80.43858574018105,True,power_law,88
7,11.568882504881534,0.27075340657447594,0.029441996142486222,89.12590001544906,True,power_law,89
7,6.492934552574108,0.13932361488266068,0.02821125848553218,79.75127295592215,True,power_law,90
7,1.4212404921064472,0.06951950710295507,0.02703161219098078,61.116507700567766,True,power_law,91
7,0.37249866678897803,0.06099818709400588,0.02557835766041123,58.06701989193259,True,power_law,92
7,23.255299746441196,0.2582717603796909,0.033843566727807604,86.89614122811822,True,power_law,93
7,20.765053227855347,0.3229624843655304,0.02953865370051479,90.85384367210811,True,power_law,94
7,6.328606445322009,0.1644630990315166,0.02823707633549975,82.83075261150917,True,power_law,95
7,11.377341499327237,0.24042920217833147,0.029458215392649395,87.74765497462343,True,power_law,96
7,22.032821594694543,0.3185844525063302,0.035807492002084204,88.76043958818966,True,power_law,97
7,2.360862176990123,0.09831158280140107,0.027431600046244044,72.09728572709633,True,power_law,98
7,2.197921441794393,0.10393688308866365,0.026995345136387017,74.02717463312945,True,power_law,99
7,17.0742197564482,0.24215047907554532,0.030434722545479076,87.43148365360692,True,exponential,0
7,15.591103107395675,0.2713756773216552,0.03002358131039308,88.93652459693106,True,exponential,1
7,9.171637049481163,0.24010122066228393,0.028427955552774286,88.16001206726065,True,exponential,2
7,21.951891160491783,0.2924081002194183,0.03127515795764615,89.30427784518358,True,exponential,3
7,19.07361628633929,0.2620376635608607,0.031242923977938614,88.07693384478596,True,exponential,4
7,14.327704966274576,0.23920338695296714,0.03285722997501248,86.26389433964287,True,exponential,5
7,7.4771880382918265,0.20394239955546684,0.027876338653626934,86.33126867469002,True,exponential,6
7,22.012827087045522,0.29604550706127514,0.03155326209999478,89.34175275510468,True,exponential,7
7,10.853687450739557,0.15713823331371876,0.02867878211865902,81.74932891004111,True,exponential,8
7,9.161062549518629,0.19985970473180945,0.02795504865813995,86.01266388557279,True,exponential,9
7,2.058186753076174,0.10265837448536405,0.026814241975614855,73.88012219165057,True,exponential,10
7,1.8265771863264337,0.07178307784471809,0.02675238535133978,62.731626792026354,True,exponential,11
7,5.552411358285476,0.15950538345435958,0.028032203507876274,82.42554395294293,True,exponential,12
7,3.973531678547091,0.17810498525864318,0.027494746954982257,84.56261798901669,True,exponential,13
7,14.367156719552039,0.2833405141612806,0.029169015355742227,89.70531431338517,True,exponential,14
7,12.229064450225128,0.2077793512004891,0.029329043943535534,85.88452424455039,True,exponential,15
7,2.59004549184694,0.10042421033654565,0.026873334426847594,73.24018348086722,True,exponential,16
7,13.912324783025344,0.28767343551141755,0.030229560754584342,89.49170934019574,True,exponential,17
7,12.106526708017206,0.25247619189128245,0.029647082754828143,88.25747388981756,True,exponential,18
7,15.333231457740855,0.2362364602516089,0.029294466442248826,87.59951515907065,True,exponential,19
7,22.206156239688664,0.2960804672084171,0.03315931908197519,88.8005718868872,True,exponential,20
7,18.15992192640185,0.3201638174851228,0.03177773222181671,90.07453981795013,True,exponential,21
7,6.338680694551008,0.18581660525188157,0.027115132911007072,85.40758352879634,True,exponential,22
7,6.506485553791467,0.14335384980673585,0.027674148502994492,80.69521778431223,True,exponential,23
7,3.3561323527599285,0.1390053762926664,0.02849588147277548,79.5001587472564,True,exponential,24
7,2.004316159777404,0.05921901018940702,0.026490560825808723,55.2667956774676,True,exponential,25
7,14.259513709616591,0.24218983397442917,0.03061637999278357,87.3585197651128,True,exponential,26
7,8.035868420744727,0.25685978860376124,0.027893410753190434,89.14060822645169,True,exponential,27
7,5.91480944972312,0.12379610700946235,0.027762122079362787,77.57431735939743,True,exponential,28
7,3.3170061133901445,0.10811916975621232,0.026912188112519848,75.1087728723763,True,exponential,29
7,4.268988715717838,0.1684320106235465,0.027490036465305238,83.6788527527901,True,exponential,30
7,20.3257405045141,0.2757859040243196,0.031049108243146644,88.74158983832305,True,exponential,31
7,21.252465886900495,0.3173301021306356,0.03347850308499012,89.44994412436549,True,exponential,32
7,12.053930813511542,0.23204978433125462,0.029202042169840514,87.4156133116012,True,exponential,33
7,16.089662008505627,0.2238529348015885,0.03111282735403713,86.10121981129535,True,exponential,34
7,14.090565764428863,0.19734940327832284,0.029837653302015984,84.88079882362968,True,exponential,35
7,0.16898174099342267,0.038112180227724494,0.025626728693069038,32.75974100682118,True,exponential,36
7,6.785611620676937,0.16793451383332947,0.028082925665253774,83.27745439324919,True,exponential,37
7,11.808595245192095,0.26911459098901147,0.030165377416400563,88.79088000931459,True,exponential,38
7,16.618452153068098,0.19338925807808893,0.029700396026517455,84.64216869040126,True,exponential,39
7,8.250123387452444,0.14961257682739354,0.030060828836642683,79.90755224320242,True,exponential,40
7,4.639978640711846,0.11724859498652745,0.0285211126695052,75.67466571963405,True,exponential,41
7,6.532919565661662,0.19068945190321632,0.02727995352717617,85.6940416709457,True,exponential,42
7,15.816826923587293,0.2738657973625098,0.027424654804180777,89.98609718033559,True,exponential,43
7,4.371926131536196,0.16502600382130492,0.027765573026368576,83.17503158082044,True,exponential,44
7,10.975965037383354,0.2226867073625238,0.029198294343766116,86.88817366353501,True,exponential,45
7,7.669208495354268,0.1945902524641485,0.02941018861875028,84.88609360113306,True,exponential,46
7,2.622696239079538,0.13224154587127812,0.026308521162813386,80.10570657694693,True,exponential,47
7,15.627801814984153,0.3479691173663482,0.030438656910798015,91.25248322575948,True,exponential,48
7,7.315471397933776,0.20772725817618384,0.027981115790068446,86.52987766952748,True,exponential,49
7,3.6359170926211277,0.17269830218311225,0.026316999901424394,84.76128626121614,True,exponential,50
7,22.68916487016208,0.3649195028443909,0.03293878386197344,90.9736849893662,True,exponential,51
7,1.7745937862203602,0.09282792193991235,0.026209909794957624,71.76505813420735,True,exponential,52
7,17.820106030099367,0.2517100597510066,0.03154074387974594,87.46941464677802,True,exponential,53
7,8.37409382646755,0.16068135627705016,0.02876111387475543,82.10052831196862,True,exponential,54
7,3.315830688265823,0.09064265770230634,0.02748855641796223,69.67370869878764,True,exponential,55
7,9.536643554434676,0.21785284754364903,0.02872917553023688,86.81257745576141,True,exponential,56
7,9.65360734373891,0.24676885556923328,0.029059087534198922,88.22416732161481,True,exponential,57
7,8.455358220938844,0.1693123997795734,0.028276530388986847,83.29919697210609,True,exponential,58
7,14.443774774724,0.28130386898578585,0.03069857209247835,89.08704234920086,True,exponential,59
7,8.46790111773784,0.21906837300174548,0.02804910361787255,87.19618754933235,True,exponential,60
7,20.638198420339602,0.24387226067346415,0.03037503175672242,87.54469586953415,True,exponential,61
7,20.289342816547336,0.3094355863608846,0.03099079420232728,89.98473492761634,True,exponential,62
7,3.2724971983116546,0.1638089747444227,0.0273683764214775,83.29250490446078,True,exponential,63
7,15.541671350767091,0.30482492358943974,0.02965258142656733,90.2722582269862,True,exponential,64
7,4.506076744984244,0.12649896988144518,0.0282517754233734,77.66639882534145,True,exponential,65
7,21.629796730212952,0.3289031358667541,0.03533302885929132,89.25731469048519,True,exponential,66
7,9.210379267041159,0.18518996115066302,0.02933421665342485,84.15993152589967,True,exponential,67
7,7.661443283011084,0.1764228935803609,0.02848990340082804,83.85135691709372,True,exponential,68
7,15.730115141859867,0.23417276077455082,0.03121770198848887,86.66894395179308,True,exponential,69
7,15.862538488801441,0.25858323738221073,0.029321818606361204,88.66058801676276,True,exponential,70
7,2.3958725385889155,0.10705204672906221,0.02736663114430036,74.43614393140703,True,exponential,71
7,15.379589381014899,0.3133898844660922,0.028618849541755666,90.86797278396133,True,exponential,72
7,6.6504101094415695,0.24438466108957752,0.028086576128073432,88.50722627072797,True,exponential,73
7,12.92269317189146,0.22282906366634675,0.029757204777987552,86.64572552234725,True,exponential,74
7,15.363118708419488,0.31344402284860184,0.03277750272524066,89.54278903538936,True,exponential,75
7,13.4039210138108,0.3359206904920754,0.030308263740245676,90.97755375060451,True,exponential,76
7,13.787102305088418,0.2423187656205067,0.029750539022748913,87.72256083982329,True,exponential,77
7,5.171896252440252,0.1770972836960362,0.027567257165234428,84.43383399795678,True,exponential,78
7,1.371034051987011,0.040146430321793825,0.025990597408478866,35.260502116499126,True,exponential,79
7,12.200768747868612,0.19104538340228244,0.02804150723005476,85.32207021668353,True,exponential,80
7,5.186902547479107,0.18304164854109523,0.027057173795978218,85.21802332330746,True,exponential,81
7,16.693958141274827,0.2814132512828861,0.0317643115746072,88.71257432626135,True,exponential,82
7,7.867977229507908,0.16229710751503282,0.02851793203692669,82.42856420944828,True,exponential,83
7,8.472534078638754,0.17969184433031712,0.027995277460110553,84.42039617076418,True,exponential,84
7,7.100674881653838,0.13528800539137079,0.028602725510338885,78.85789990945992,True,exponential,85
7,22.475453812465815,0.27661469555957885,0.03469803929947034,87.45618368927298,True,exponential,86
7,17.92868909675381,0.16632332691584284,0.02937412837899911,82.33914092287128,True,exponential,87
7,4.364321451488133,0.141449515319204,0.02766952566009555,80.43858574018105,True,exponential,88
7,11.568882504881534,0.27075340657447594,0.029441996142486222,89.12590001544906,True,exponential,89
7,6.492934552574108,0.13932361488266068,0.02821125848553218,79.75127295592215,True,exponential,90
7,1.4212404921064472,0.06951950710295507,0.02703161219098078,61.116507700567766,True,exponential,91
7,0.37249866678897803,0.06099818709400588,0.02557835766041123,58.06701989193259,True,exponential,92
7,23.255299746441196,0.2582717603796909,0.033843566727807604,86.89614122811822,True,exponential,93
7,20.765053227855347,0.3229624843655304,0.02953865370051479,90.85384367210811,True,exponential,94
7,6.328606445322009,0.1644630990315166,0.02823707633549975,82.83075261150917,True,exponential,95
7,11.377341499327237,0.24042920217833147,0.029458215392649395,87.74765497462343,True,exponential,96
7,22.032821594694543,0.3185844525063302,0.035807492002084204,88.76043958818966,True,exponential,97
7,2.360862176990123,0.09831158280140107,0.027431600046244044,72.09728572709633,True,exponential,98
7,2.197921441794393,0.10393688308866365,0.026995345136387017,74.02717463312945,True,exponential,99
7,17.0742197564482,0.24215047907554532,0.030434722545479076,87.43148365360692,True,correlated,0
7,15.591103107395675,0.2713756773216552,0.03002358131039308,88.93652459693106,True,correlated,1
7,9.171637049481163,0.24010122066228393,0.028427955552774286,88.16001206726065,True,correlated,2
7,21.951891160491783,0.2924081002194183,0.03127515795764615,89.30427784518358,True,correlated,3
7,19.07361628633929,0.2620376635608607,0.031242923977938614,88.07693384478596,True,correlated,4
7,14.327704966274576,0.23920338695296714,0.03285722997501248,86.26389433964287,True,correlated,5
7,7.4771880382918265,0.20394239955546684,0.027876338653626934,86.33126867469002,True,correlated,6
7,22.012827087045522,0.29604550706127514,0.03155326209999478,89.34175275510468,True,correlated,7
7,10.853687450739557,0.15713823331371876,0.02867878211865902,81.74932891004111,True,correlated,8
7,9.161062549518629,0.19985970473180945,0.02795504865813995,86.01266388557279,True,correlated,9
7,2.058186753076174,0.10265837448536405,0.026814241975614855,73.88012219165057,True,correlated,10
7,1.8265771863264337,0.07178307784471809,0.02675238535133978,62.731626792026354,True,correlated,11
7,5.552411358285476,0.15950538345435958,0.028032203507876274,82.42554395294293,True,correlated,12
