distance,time_since_cal,error_baseline,error_daqec,improvement_pct,selections_differ,platform,session_id
3,12.456352494876015,0.18831597766899888,0.030308696031165393,83.90540388217154,True,ibm,0
3,12.081126993695833,0.32067805847551417,0.03251053033230673,89.86194113596046,True,ibm,1
3,7.439468881759414,0.20865157071666485,0.03532383274476991,83.07042088231515,True,ibm,2
3,1.8266770884004657,0.05952108535425006,0.026279670832579295,55.84813234474594,True,ibm,3
3,21.576226022866607,0.16830929346527573,0.030629072877620976,81.80191227293093,True,ibm,4
3,11.052058862553485,0.23960905769701146,0.03294021399755046,86.25251719857613,True,ibm,5
3,16.684801518267186,0.23769404783747478,0.029995082248088414,87.38080211895007,True,ibm,6
3,5.562942518401979,0.16271493438009524,0.025945876587021386,84.05439753525457,True,ibm,7
3,23.182336541806805,0.34154514058657875,0.03433356691256808,89.94757564004492,True,ibm,8
3,12.745481052263143,0.2966063161248901,0.031123603489447014,89.50676307366899,True,ibm,9
3,21.58867718225,0.3065376954840702,0.0303636012299119,90.09465991386048,True,ibm,10
3,21.957157006235814,0.5220295918364539,0.09615679328825937,81.5802025800897,True,ibm,11
3,4.690466924080992,0.1406559281650068,0.02635627247913287,81.2618829344941,True,ibm,12
3,10.08825774050148,0.28502278424319677,0.03306101185129492,88.40057227737785,True,ibm,13
3,16.973541310830086,0.2175383671966951,0.031197589775031915,85.65881036202524,True,ibm,14
3,6.222623633156934,0.03781033648941226,0.02668949893955633,29.412162340766294,True,ibm,15
3,15.699370023316316,0.393315683607819,0.027328856431912497,93.05167386633823,True,ibm,16
3,6.984513796592614,0.20730426169308092,0.029112494190709808,85.9566349707699,True,ibm,17
3,23.660130367147417,0.395781486561752,0.03341624041194713,91.55689653342759,True,ibm,18
3,18.871938491439316,0.22687184858147202,0.02826571366196919,87.54111017356185,True,ibm,19
3,21.2602284194397,0.4732664283028311,0.032311684924484746,93.1726226513981,True,ibm,20
3,10.895185887403013,0.4054354904616991,0.02609092031635128,93.56471721638388,True,ibm,21
3,8.418765199955024,0.13878219581489157,0.030694754898844073,77.88278624746296,True,ibm,22
3,17.062194946727487,0.3245650160387052,0.02844328707446488,91.2364901733362,True,ibm,23
3,5.919252500174542,0.0300064192118685,0.02464014627040875,17.88374981889615,True,ibm,24
3,20.55065457584235,0.3032081299581694,0.02951685085519372,90.26515190761346,True,ibm,25
3,8.393502824015757,0.37018380872427303,0.031167516357315267,91.58052955780947,True,ibm,26
3,5.4579426576324455,0.04668003219581886,0.02796659354536464,40.088744095018825,True,ibm,27
3,13.396139653461198,0.32388176326211326,0.0313395087609835,90.32378098558738,True,ibm,28
3,10.360841865340873,0.19804338869818672,0.03081931888069993,84.43809758897439,True,ibm,29
3,10.643105243753329,0.16379331765791236,0.02955746205299567,81.95441518882511,True,ibm,30
3,19.099572188007006,0.19612063651992065,0.02866642365268469,85.38327013344518,True,ibm,31
3,0.12895017584461232,0.07481531828667194,0.025655057499051365,65.7088172762319,True,ibm,32
3,19.957461805972304,0.10522778231098306,0.0272543295716361,74.09968263790783,True,ibm,33
3,0.5358939193664316,0.08979127975170807,0.0287836168237246,67.94386169423423,True,ibm,34
3,0.3640369945364048,0.027803990563999986,0.026013914325730046,6.438198984960427,True,ibm,35
3,20.794967897508172,0.4244867731865216,0.04314551323749195,89.83584036939271,True,ibm,36
3,21.149526643236843,0.3202632897448061,0.032029473932070694,89.99901800871633,True,ibm,37
3,21.0939453866456,0.3029410189266589,0.03528725136510902,88.35177504514436,True,ibm,38
3,9.060438798226462,0.185244245997839,0.03228462628061467,82.57186013702616,True,ibm,39
3,14.554305488371803,0.3119138874774559,0.03054261918848953,90.20799636864612,True,ibm,40
3,11.624715401376438,0.21305233426762102,0.02866091233470722,86.54747790807801,True,ibm,41
3,5.7059299257270695,0.16862630707654996,0.027672042369776988,83.5897240178456,True,ibm,42
3,14.432108276043284,0.2766595090224345,0.02917219323452321,89.45556097543799,True,ibm,43
3,13.85383857797506,0.25173534387924434,0.039057704180753966,84.48461643133844,True,ibm,44
3,9.806006272033144,0.4255670796081161,0.02992084824619335,92.96918166843498,True,ibm,45
3,12.454011117100185,0.21116171163748926,0.02804717040562613,86.71768182397766,True,ibm,46
3,2.758142202004036,0.08340614264590218,0.026227567435190616,68.55439347370513,True,ibm,47
3,23.19166025336042,0.485047281121818,0.03783457511196769,92.19981709319886,True,ibm,48
3,18.789583324149476,0.2151292355198643,0.029061435812089993,86.49117320485873,True,ibm,49
3,13.561898218472884,0.18608822890923513,0.02985735719542897,83.95526822387463,True,ibm,50
3,13.00097860015562,0.1672622346665079,0.02979393391656606,82.18729172429745,True,ibm,51
3,10.886539739036984,0.17515451857894293,0.030220637499155437,82.74629867140146,True,ibm,52
3,8.351642469210447,0.19844948577358523,0.028479170985819632,85.64915858824041,True,ibm,53
3,17.266423420116915,0.2838513824363279,0.028925370928284656,89.80967762777303,True,ibm,54
3,15.951620850095873,0.2853965563304315,0.03300447426198334,88.43557375521699,True,ibm,55
3,11.004955341139784,0.21476629866049018,0.029191777411428557,86.40765446278147,True,ibm,56
3,20.606515941138426,0.24038503734045355,0.030391714326850536,87.35706903262567,True,ibm,57
3,23.696121775433305,0.2933609157338245,0.030315344313251648,89.6661952266478,True,ibm,58
3,13.46844669415586,0.36367505268578976,0.037655608304686755,89.64580934914423,True,ibm,59
3,13.245327438501569,0.2725088033986071,0.02910527967439733,89.3195084667323,True,ibm,60
3,20.018057227063842,0.14833991566177093,0.028993522648055353,80.45467228512969,True,ibm,61
3,17.49990876336407,0.2650912691598769,0.032048427921939016,87.91041741076332,True,ibm,62
3,16.713823934071296,0.1607711922172988,0.027435243605790596,82.93522413598262,True,ibm,63
3,10.469838178721606,0.37452629394470177,0.026855596264320023,92.82944970793285,True,ibm,64
3,15.127298735076408,0.29906118762265477,0.03077014365471631,89.71108758735318,True,ibm,65
3,19.783745569660553,0.16660928941492956,0.027411376565417003,83.5475100688109,True,ibm,66
3,6.414755932541768,0.2107940273631137,0.030449558615439482,85.55482857064679,True,ibm,67
3,7.683841718568967,0.03494083711340728,0.02910980102449508,16.68831250375152,True,ibm,68
3,9.796867493105953,0.10924888373777439,0.03231685415244792,70.41905322344827,True,ibm,69
3,3.18158405088218,0.08562695822090835,0.02542126796352666,70.31160689143888,True,ibm,70
3,8.988297314851671,0.2750230067563404,0.03121548045817292,88.64986575983855,True,ibm,71
3,4.73591668939084,0.09378044838302416,0.026840602137716777,71.37931988969315,True,ibm,72
3,8.350715250966125,0.19764577223738677,0.027838473108764136,85.91496656183055,True,ibm,73
3,5.788483155610224,0.031210598325373252,0.026886943899854927,13.85316096937279,True,ibm,74
3,7.92588062165108,0.2752588415821925,0.02886155179407639,89.5147594067534,True,ibm,75
3,0.994490691606936,0.10042174342354938,0.027838791074346163,72.2781241140872,True,ibm,76
3,16.905293589011404,0.12986056425491727,0.02755031091816827,78.78469797490884,True,ibm,77
3,9.053447458209309,0.14868526471876092,0.02862236311677436,80.74969757701699,True,ibm,78
3,7.367990944574733,0.22980740764194588,0.03199301529204437,86.07833593341279,True,ibm,79
3,6.679789034402779,0.17600414810856385,0.027178812720976334,84.55785672493823,True,ibm,80
3,2.2766158880891973,0.14609334911079508,0.027289788905518707,81.32030713812816,True,ibm,81
3,18.590326867654568,0.2503039764578218,0.032192596967445086,87.13859946493108,True,ibm,82
3,7.638893118446072,0.17743485299867814,0.024364437398904478,86.2685165923484,True,ibm,83
3,23.01903445334967,0.27041572704338657,0.035193541890642895,86.98539383214339,True,ibm,84
3,2.141483571605324,0.036268290280086414,0.028068445773191116,22.60885319812699,True,ibm,85
3,21.934345957868963,0.2847895786680821,0.032186809841778415,88.69803804187244,True,ibm,86
3,20.65538647381143,0.238893901828764,0.027210617816422228,88.60974783863406,True,ibm,87
3,6.624332251665413,0.09559848364500205,0.02751450882742806,71.21867651206564,True,ibm,88
3,2.3324682123141507,0.29623637096114397,0.027879310282902164,90.58882938902903,True,ibm,89
3,18.018688948663243,0.3324000492808929,0.03519717498269752,89.41120043187648,True,ibm,90
3,11.431606445775227,0.342620855184983,0.036467998331868895,89.3561650495036,True,ibm,91
3,10.125884912813092,0.07227948450481923,0.02754905793981412,61.88537020075553,True,ibm,92
3,21.234394482051968,0.09939925076719308,0.032073213999013105,67.73294189698366,True,ibm,93
3,7.3363316965869325,0.25767223443788656,0.027373657948801783,89.37655894182097,True,ibm,94
3,3.010453820067215,0.112322645402115,0.02998005319743515,73.30898583263723,True,ibm,95
3,6.922501840178413,0.25782387787534655,0.03059476843659167,88.1334620017686,True,ibm,96
3,3.1494829746528534,0.0309381556940791,0.026488940884259106,14.380995602370312,True,ibm,97
3,14.555849853491821,0.279624588665214,0.03142837779391511,88.76050995946449,True,ibm,98
3,16.819489557412503,0.20174318112288625,0.030374944516333144,84.94375653874958,True,ibm,99
5,2.7262242050693697,0.08309603647010465,0.028413508596201325,65.80642133704703,True,ibm,0
5,9.579662103161581,0.2898576486846705,0.028497782055166534,90.16835257427739,True,ibm,1
5,11.171058791298403,0.26678744147886885,0.030123605024841554,88.70876198000217,True,ibm,2
5,9.521544619985091,0.3364144444613146,0.03487001883916494,89.63480331678362,True,ibm,3
5,14.23679542577596,0.24114725713974816,0.030204521139825462,87.47465698010343,True,ibm,4
5,21.222876099954398,0.24535430000946915,0.030933655500316848,87.39225051318725,True,ibm,5
5,15.124455185009108,0.22483072390509545,0.029625702813771568,86.82310749207166,True,ibm,6
5,11.44301070129221,0.22207519292727643,0.02911926937434703,86.88765323559448,True,ibm,7
5,12.428687566132126,0.19736531699156268,0.031374818626894105,84.103175215818,True,ibm,8
5,20.757257583961252,0.3087315658970414,0.031821089707317396,89.69295879582025,True,ibm,9
5,14.45040097181596,0.29427019364539636,0.029118890900036908,90.10470936953746,True,ibm,10
5,2.544841698609421,0.1490718210128574,0.02682318635727052,82.00653471929009,True,ibm,11
5,6.151016100009047,0.15790167222441606,0.029653574824730942,81.22022749538326,True,ibm,12
5,18.374827571742053,0.30173367272724827,0.031777201642359205,89.46846026327192,True,ibm,13
5,5.756099855429461,0.17039060931162875,0.02663472627740428,84.36843064004083,True,ibm,14
5,21.67013034781497,0.3891732962289465,0.03605285742914954,90.7360402734467,True,ibm,15
5,23.8596946635862,0.2486694498137828,0.028385341625052986,88.58511101934336,True,ibm,16
5,18.574985637824202,0.31814766667590083,0.0319500557188052,89.9574760196645,True,ibm,17
5,0.964093448151452,0.06520011855631982,0.026221828230517163,59.782545168431305,True,ibm,18
5,20.648732944927353,0.23920028397317053,0.030737404211092438,87.14992988280062,True,ibm,19
5,0.9427622584881403,0.07280563916547671,0.02637857680118222,63.768497737891536,True,ibm,20
5,13.956796729632554,0.22828460780522533,0.031100370866857154,86.376492411879,True,ibm,21
5,21.68533443890326,0.3750673713558004,0.030442682983227803,91.8834094063733,True,ibm,22
