distance,session_id,time_since_calibration,n_qubits,ler_baseline,ler_daqec,improvement_pct,platform
3,80,5.5910997047143125,17,0.2101193546462437,0.2101193546462437,0.0,ibm
3,81,6.275478393389964,17,0.19468764213286988,0.19468764213286988,0.0,ibm
3,82,5.444434885540875,17,0.22478474800630785,0.22350609028534707,0.5688365123975841,ibm
3,83,13.735524879155973,17,0.192564280709674,0.192564280709674,0.0,ibm
3,84,15.061919658985822,17,0.19095681138580536,0.19095681138580536,0.0,ibm
3,85,13.921084180861499,17,0.2054672774555357,0.2054672774555357,0.0,ibm
3,86,4.463167492810469,17,0.1969163258777862,0.1969163258777862,0.0,ibm
3,87,3.153803476163688,17,0.18167003521367087,0.18167003521367087,0.0,ibm
3,88,14.52708570301266,17,0.19719682325600793,0.19719682325600793,0.0,ibm
3,89,13.315014997544026,17,0.21406437925785993,0.21406437925785993,0.0,ibm
3,90,9.31269328281615,17,0.20384464521893617,0.20384464521893617,0.0,ibm
3,91,19.887303400975785,17,0.18891725149531716,0.18891725149531716,0.0,ibm
3,92,2.6293469547334416,17,0.18420839291634286,0.18420839291634286,0.0,ibm
3,93,15.065895745451646,17,0.21634070708476422,0.21634070708476422,0.0,ibm
3,94,4.689556214701917,17,0.20667007821059247,0.20667007821059247,0.0,ibm
3,95,5.12308522151137,17,0.1969621088756237,0.1969621088756237,0.0,ibm
3,96,11.99040827643954,17,0.20512195496091526,0.20512195496091526,0.0,ibm
3,97,7.776660665853029,17,0.2122132070285512,0.2122132070285512,0.0,ibm
3,98,22.421360205595647,17,0.2358523001278628,0.23158494775002164,1.8093325252828514,ibm
3,99,0.02363463392891685,17,0.19434079521484185,0.19434079521484185,0.0,ibm
5,0,1.0327939673336237,49,0.20321678619884564,0.20321678619884564,0.0,ibm
5,1,17.567854603473723,49,0.22146238176770391,0.22146238176770391,0.0,ibm
5,2,3.2013831404637187,49,0.19600654354532962,0.19600654354532962,0.0,ibm
5,3,8.623460107393726,49,0.22433587707601674,0.2116542604565988,5.652959653493473,ibm
5,4,6.754735246921508,49,0.20483850942847143,0.20483850942847143,0.0,ibm
5,5,5.977034196377973,49,0.19807784546665164,0.19807784546665164,0.0,ibm
5,6,16.982523318217943,49,0.2110258155419003,0.2110258155419003,0.0,ibm
5,7,19.008822255730305,49,0.22617331411659028,0.22543007173170834,0.3286163037336944,ibm
5,8,22.232043241420214,49,0.21335564729464593,0.20603124607907541,3.432953994161427,ibm
5,9,6.131374170173072,49,0.2051871596848914,0.2051871596848914,0.0,ibm
5,10,8.239288141022215,49,0.20098162621881732,0.20098162621881732,0.0,ibm
5,11,2.35882716808558,49,0.2068091519567589,0.2068091519567589,0.0,ibm
5,12,10.917009657738069,49,0.19991224320080436,0.1995098249462983,0.2012974533539982,ibm
5,13,4.437040506274841,49,0.19215458351127215,0.19215458351127215,0.0,ibm
5,14,12.746971915374075,49,0.22009218388335575,0.2064751664329149,6.186960940720001,ibm
5,15,8.506715151384565,49,0.19691596856047436,0.19691596856047436,0.0,ibm
5,16,9.865465695333906,49,0.21715750478716295,0.21050467448969667,3.0635967676948312,ibm
5,17,11.905448370426948,49,0.1968630522301673,0.1968630522301673,0.0,ibm
5,18,6.150733387440131,49,0.19595319233096534,0.19595319233096534,0.0,ibm
5,19,7.756384247237267,49,0.19952534051119986,0.19952534051119986,0.0,ibm
5,20,21.05584243696926,49,0.22183924581447145,0.22183924581447145,0.0,ibm
5,21,20.30604233474119,49,0.19746292999769408,0.19746292999769408,0.0,ibm
5,22,1.1550425419218406,49,0.20616037642621876,0.20616037642621876,0.0,ibm
5,23,14.294220303770924,49,0.20661138360177372,0.20661138360177372,0.0,ibm
5,24,7.281033141081848,49,0.22223014681980208,0.22223014681980208,0.0,ibm
5,25,4.666801376012824,49,0.22235905578247253,0.2127880600084005,4.30429772261448,ibm
5,26,16.4614220775979,49,0.20499747196498516,0.20499747196498516,0.0,ibm
5,27,14.65864277993161,49,0.22472810366175755,0.22472810366175755,0.0,ibm
5,28,8.406060605361874,49,0.24405444152530179,0.23262904552549016,4.6814948043578735,ibm
5,29,7.603981708577748,49,0.2049045415473815,0.2049045415473815,0.0,ibm
5,30,19.965508767292075,49,0.23173596910838498,0.22912831579435058,1.1252691259226895,ibm
5,31,12.839102817386092,49,0.21091885686269368,0.21091885686269368,0.0,ibm
5,32,12.285551579007121,49,0.22220916339011015,0.22220916339011015,0.0,ibm
5,33,20.65289374168875,49,0.21659850717291085,0.21113346692666726,2.5231199963353568,ibm
5,34,21.31465607760617,49,0.2350063445490356,0.23362676017916495,0.5870413296789917,ibm
5,35,8.034062989716602,49,0.20943497581077233,0.20943497581077233,0.0,ibm
5,36,18.08909351350024,49,0.21743805475483002,0.21743805475483002,0.0,ibm
5,37,19.168705629691242,49,0.1871622316918536,0.18662279596767054,0.28821825819601565,ibm
5,38,12.018780615413576,49,0.22526539696609127,0.22526539696609127,0.0,ibm
5,39,6.4768553057508065,49,0.19669216886903398,0.18904335341162742,3.8887239392329174,ibm
5,40,22.394554614757677,49,0.2452898059010731,0.2399012717442384,2.196803139470028,ibm
5,41,14.973581096049116,49,0.2334424509719513,0.22758069773741943,2.5110056933201785,ibm
5,42,15.927402181658774,49,0.21485660100316117,0.21485660100316117,0.0,ibm
5,43,5.815638419793713,49,0.20116850873364736,0.20116850873364736,0.0,ibm
5,44,7.157876202209488,49,0.19817954189167436,0.19817954189167436,0.0,ibm
5,45,3.6633058392059024,49,0.2038874364700736,0.2038874364700736,0.0,ibm
5,46,23.301024839851593,49,0.20994945149787042,0.20994945149787042,0.0,ibm
5,47,12.680193123653746,49,0.19655125676134938,0.19407564100753444,1.259526799577176,ibm
5,48,6.194415143725788,49,0.20138856305422648,0.20138856305422648,0.0,ibm
5,49,23.651786740395664,49,0.22187014850964387,0.22187014850964387,0.0,ibm
5,50,7.115992528825731,49,0.2169564549330836,0.2169564549330836,0.0,ibm
5,51,10.19347515540258,49,0.2309906669995188,0.22804193530972658,1.2765588013122522,ibm
5,52,7.373784224245678,49,0.20796058897659686,0.20796058897659686,0.0,ibm
5,53,16.55667874989033,49,0.20518642365026243,0.20518642365026243,0.0,ibm
5,54,21.272632103577568,49,0.2108251975609231,0.2108251975609231,0.0,ibm
5,55,19.613648955922965,49,0.21745061526851014,0.21712690745165852,0.14886498088400577,ibm
5,56,18.5091981122341,49,0.22481949858242295,0.22481949858242295,0.0,ibm
5,57,7.229373361199831,49,0.20680934006243437,0.20680934006243437,0.0,ibm
5,58,19.81188417686151,49,0.20478396789716796,0.20408995089827608,0.33890201758390454,ibm
5,59,10.188422177979195,49,0.25252807236628166,0.25252807236628166,0.0,ibm
5,60,0.6833814354743266,49,0.21261712181235,0.21261712181235,0.0,ibm
5,61,7.182761784232844,49,0.19095552075235062,0.19095552075235062,0.0,ibm
5,62,4.102648446660049,49,0.20235968688139172,0.20235968688139172,0.0,ibm
5,63,19.37984068920904,49,0.21000498478907845,0.21000498478907845,0.0,ibm
5,64,20.62453788212753,49,0.2538844051727301,0.25342674873401355,0.18026173699214404,ibm
5,65,20.449435619407293,49,0.2423058342987593,0.2382618117477885,1.668974485354153,ibm
5,66,13.521644367546656,49,0.2048566240804039,0.2048566240804039,0.0,ibm
5,67,16.46979498664623,49,0.2204320419133732,0.21774873366466782,1.217295010931255,ibm
5,68,16.782806307501104,49,0.22927294865806533,0.22375664689973176,2.405997650669423,ibm
5,69,9.014135591197054,49,0.19721683012033317,0.19721683012033317,0.0,ibm
5,70,10.465416464908085,49,0.22387683676797024,0.22387683676797024,0.0,ibm
5,71,22.800397905724008,49,0.2204248674669573,0.2204248674669573,0.0,ibm
5,72,3.064265621604286,49,0.19643584564540398,0.19643584564540398,0.0,ibm
5,73,18.371830524697103,49,0.22909819247554367,0.2224785381039598,2.889439807470558,ibm
5,74,9.92860160323802,49,0.2060743758002325,0.2060743758002325,0.0,ibm
5,75,22.287443430478987,49,0.20376655299547017,0.20376655299547017,0.0,ibm
5,76,5.543080718788257,49,0.20530629594000657,0.20530629594000657,0.0,ibm
5,77,1.4069944577812237,49,0.19696994906083456,0.19696994906083456,0.0,ibm
5,78,4.8971452225681125,49,0.19727780217111232,0.19727780217111232,0.0,ibm
5,79,14.96893708089442,49,0.20301931010452534,0.20301931010452534,0.0,ibm
5,80,5.5910997047143125,49,0.2101193546462437,0.2101193546462437,0.0,ibm
5,81,6.275478393389964,49,0.199588086937036,0.199588086937036,0.0,ibm
5,82,5.444434885540875,49,0.21210545517142199,0.21210545517142199,0.0,ibm
5,83,13.735524879155973,49,0.23830602764096917,0.20652887871040473,13.334597217339274,ibm
5,84,15.061919658985822,49,0.2096277128340392,0.2096277128340392,0.0,ibm
5,85,13.921084180861499,49,0.2118676324161574,0.2103876541335525,0.6985391141285114,ibm
5,86,4.463167492810469,49,0.19722408507606976,0.19722408507606976,0.0,ibm
5,87,3.153803476163688,49,0.18307475139026938,0.18307475139026938,0.0,ibm
5,88,14.52708570301266,49,0.22305135308554874,0.22158135068877544,0.65904213376796,ibm
5,89,13.315014997544026,49,0.21406437925785993,0.21406437925785993,0.0,ibm
5,90,9.31269328281615,49,0.20384464521893617,0.20384464521893617,0.0,ibm
5,91,19.887303400975785,49,0.21894863305265427,0.21640693834037597,1.160863475985739,ibm
5,92,2.6293469547334416,49,0.1977833759885702,0.1977833759885702,0.0,ibm
5,93,15.065895745451646,49,0.21497185270536645,0.20796888145172987,3.2576224121930184,ibm
5,94,4.689556214701917,49,0.19913997762539176,0.19913997762539176,0.0,ibm
5,95,5.12308522151137,49,0.21976666640406353,0.21976666640406353,0.0,ibm
5,96,11.99040827643954,49,0.22225024118954603,0.22225024118954603,0.0,ibm
5,97,7.776660665853029,49,0.22964985502097462,0.22964985502097462,0.0,ibm
5,98,22.421360205595647,49,0.2358523001278628,0.21999417342916583,6.723753251547593,ibm
5,99,0.02363463392891685,49,0.1898155569558771,0.1898155569558771,0.0,ibm
7,0,1.0327939673336237,97,0.20300339826941632,0.20300339826941632,0.0,ibm
7,1,17.567854603473723,97,0.22146238176770391,0.22146238176770391,0.0,ibm
7,2,3.2013831404637187,97,0.19250479490483477,0.19250479490483477,0.0,ibm
7,3,8.623460107393726,97,0.21918413450579868,0.21019625281576637,4.100607788194876,ibm
7,4,6.754735246921508,97,0.2062224062907301,0.2062224062907301,0.0,ibm
7,5,5.977034196377973,97,0.20214639846967083,0.1982289010195285,1.9379506534864614,ibm
7,6,16.982523318217943,97,0.20580756075192563,0.20580756075192563,0.0,ibm
7,7,19.008822255730305,97,0.2090285025834705,0.19858537682873295,4.996029548921127,ibm
7,8,22.232043241420214,97,0.20477726436407934,0.20477726436407934,0.0,ibm
7,9,6.131374170173072,97,0.204741358995873,0.20204207959034082,1.3183850194071436,ibm
7,10,8.239288141022215,97,0.20646584750613245,0.20646584750613245,0.0,ibm
7,11,2.35882716808558,97,0.20311016473204635,0.20311016473204635,0.0,ibm
7,12,10.917009657738069,97,0.19560636512665408,0.19560636512665408,0.0,ibm
7,13,4.437040506274841,97,0.18790644350810407,0.18790644350810407,0.0,ibm
7,14,12.746971915374075,97,0.21337370969441546,0.20721992548883567,2.884040500768806,ibm
7,15,8.506715151384565,97,0.2018301288151472,0.2018301288151472,0.0,ibm
7,16,9.865465695333906,97,0.21212930973650418,0.20948172288164058,1.2481004431458795,ibm
7,17,11.905448370426948,97,0.19356712140003865,0.19356712140003865,0.0,ibm
7,18,6.150733387440131,97,0.19588528085071794,0.19588528085071794,0.0,ibm
7,19,7.756384247237267,97,0.2017847757684945,0.2017847757684945,0.0,ibm
7,20,21.05584243696926,97,0.21273914924963525,0.21273914924963525,0.0,ibm
7,21,20.30604233474119,97,0.19928597839598436,0.19928597839598436,0.0,ibm
7,22,1.1550425419218406,97,0.20705547153835158,0.20705547153835158,0.0,ibm
7,23,14.294220303770924,97,0.20661138360177372,0.20661138360177372,0.0,ibm
7,24,7.281033141081848,97,0.2159402266349447,0.2159402266349447,0.0,ibm
7,25,4.666801376012824,97,0.21396467314170933,0.21396467314170933,0.0,ibm
7,26,16.4614220775979,97,0.20565936755794023,0.2054209296239637,0.11593828027763826,ibm
7,27,14.65864277993161,97,0.22472810366175755,0.22472810366175755,0.0,ibm
7,28,8.406060605361874,97,0.2200510678391204,0.2200510678391204,0.0,ibm
7,29,7.603981708577748,97,0.2048695183542372,0.2048695183542372,0.0,ibm
7,30,19.965508767292075,97,0.23173596910838498,0.2266740605888466,2.1843430430823143,ibm
7,31,12.839102817386092,97,0.22612968183832982,0.21932493971983166,3.009221108515587,ibm
7,32,12.285551579007121,97,0.21843608732395914,0.21843608732395914,0.0,ibm
7,33,20.65289374168875,97,0.20577135518430867,0.20577135518430867,0.0,ibm
7,34,21.31465607760617,97,0.2350063445490356,0.23362676017916495,0.5870413296789917,ibm
7,35,8.034062989716602,97,0.20935543289175956,0.20935543289175956,0.0,ibm
7,36,18.08909351350024,97,0.22092252210087296,0.22092252210087296,0.0,ibm
7,37,19.168705629691242,97,0.19042126428144746,0.18429529503050363,3.2170615367249598,ibm
7,38,12.018780615413576,97,0.22750436838399113,0.22750436838399113,0.0,ibm
7,39,6.4768553057508065,97,0.19238399136905548,0.18965106450721447,1.4205583543582705,ibm
7,40,22.394554614757677,97,0.2271142287132619,0.22649526798487649,0.27253278312512275,ibm
7,41,14.973581096049116,97,0.2202263719267633,0.2202263719267633,0.0,ibm
7,42,15.927402181658774,97,0.21485660100316117,0.21401770410331986,0.3904450205041527,ibm
7,43,5.815638419793713,97,0.19895904578257098,0.19895904578257098,0.0,ibm
7,44,7.157876202209488,97,0.19817954189167436,0.19817954189167436,0.0,ibm
7,45,3.6633058392059024,97,0.20372892017135272,0.20372892017135272,0.0,ibm
7,46,23.301024839851593,97,0.20994945149787042,0.20994945149787042,0.0,ibm
7,47,12.680193123653746,97,0.19407564100753444,0.18968155781880394,2.2641085537158725,ibm
7,48,6.194415143725788,97,0.21065755831407126,0.2051243907510406,2.6266171540739145,ibm
7,49,23.651786740395664,97,0.22187014850964387,0.22187014850964387,0.0,ibm
7,50,7.115992528825731,97,0.21215152714792898,0.21215152714792898,0.0,ibm
7,51,10.19347515540258,97,0.23035885210644325,0.22728871553781413,1.3327625748067546,ibm
7,52,7.373784224245678,97,0.20991612917279073,0.20991612917279073,0.0,ibm
7,53,16.55667874989033,97,0.20797378934307534,0.20683615225248903,0.5470098391627886,ibm
7,54,21.272632103577568,97,0.2108251975609231,0.2105896327653977,0.11173464948721074,ibm
7,55,19.613648955922965,97,0.21004898507097583,0.20586604063212824,1.9914137825679894,ibm
7,56,18.5091981122341,97,0.22898658483364961,0.22481949858242295,1.8197949256520423,ibm
7,57,7.229373361199831,97,0.20680934006243437,0.2025285541400167,2.069919047720639,ibm
7,58,19.81188417686151,97,0.20478396789716796,0.20388631773336302,0.43834005807314746,ibm
7,59,10.188422177979195,97,0.25252807236628166,0.25252807236628166,0.0,ibm
7,60,0.6833814354743266,97,0.21261712181235,0.21261712181235,0.0,ibm
7,61,7.182761784232844,97,0.1931187808617038,0.19095552075235062,1.1201707569303405,ibm
7,62,4.102648446660049,97,0.1987686484670272,0.1987686484670272,0.0,ibm
7,63,19.37984068920904,97,0.21719833193876478,0.21719833193876478,0.0,ibm
7,64,20.62453788212753,97,0.2538844051727301,0.25342674873401355,0.18026173699214404,ibm
7,65,20.449435619407293,97,0.2398434993608055,0.22564137956688743,5.9214111834456284,ibm
7,66,13.521644367546656,97,0.20136437020674922,0.20136437020674922,0.0,ibm
7,67,16.46979498664623,97,0.22042264157291297,0.21425839281527553,2.7965587898094317,ibm
7,68,16.782806307501104,97,0.23216639795463165,0.22375664689973176,3.622294668388342,ibm
7,69,9.014135591197054,97,0.19823362101961384,0.19768130551739543,0.27861848024445646,ibm
7,70,10.465416464908085,97,0.22521472876791068,0.22521472876791068,0.0,ibm
7,71,22.800397905724008,97,0.22004798601089443,0.22004798601089443,0.0,ibm
7,72,3.064265621604286,97,0.19871481497792268,0.19871481497792268,0.0,ibm
7,73,18.371830524697103,97,0.23105955002846842,0.22588629793183296,2.2389258942112886,ibm
7,74,9.92860160323802,97,0.1953012689902536,0.19401936658540753,0.6563717744763079,ibm
7,75,22.287443430478987,97,0.19540408324635447,0.19540408324635447,0.0,ibm
7,76,5.543080718788257,97,0.20530629594000657,0.20530629594000657,0.0,ibm
7,77,1.4069944577812237,97,0.19705598172463912,0.19705598172463912,0.0,ibm
7,78,4.8971452225681125,97,0.2003422525366304,0.2003422525366304,0.0,ibm
7,79,14.96893708089442,97,0.20860720143532968,0.20860720143532968,0.0,ibm
7,80,5.5910997047143125,97,0.21009105599864217,0.21009105599864217,0.0,ibm
7,81,6.275478393389964,97,0.1968666149365001,0.19506499267325747,0.915148697926128,ibm
7,82,5.444434885540875,97,0.21210545517142199,0.21210545517142199,0.0,ibm
7,83,13.735524879155973,97,0.22356006715526416,0.20652887871040473,7.618171107915771,ibm
7,84,15.061919658985822,97,0.19787827739049066,0.19787827739049066,0.0,ibm
7,85,13.921084180861499,97,0.21523552363760898,0.2114781818509615,1.7456885012037722,ibm
7,86,4.463167492810469,97,0.1969163258777862,0.1969163258777862,0.0,ibm
