platform,session_id,time_since_calibration,calibration_interval,drift_magnitude,ler_baseline,ler_daqec,improvement_pct
google,0,0.5163969836668119,12.0,0.5,0.18946934716353836,0.19335043398725196,-2.0483982669574967
google,1,8.783927301736862,12.0,0.5,0.2203750528279476,0.22760459481824227,-3.2805627939832975
google,2,1.6006915702318594,12.0,0.5,0.1843521468889513,0.20190679745280599,-9.522346693596758
google,3,4.311730053696863,12.0,0.5,0.2082757693455527,0.22072766402769928,-5.978561366630941
google,4,3.377367623460754,12.0,0.5,0.21013066635186128,0.21798100478004248,-3.7359318201732155
google,5,2.9885170981889866,12.0,0.5,0.1740750740514788,0.17710673864996987,-1.7415845519586182
google,6,8.491261659108972,12.0,0.5,0.2090800436165624,0.2138481413541273,-2.2805130777135485
google,7,9.504411127865152,12.0,0.5,0.2029298075056522,0.21829666840615386,-7.572500604709656
google,8,11.116021620710107,12.0,0.5,0.19353976889833135,0.22163265146092603,-14.51530231874576
google,9,3.065687085086536,12.0,0.5,0.19044545653188896,0.20005822991021277,-5.047520457236114
google,10,4.119644070511107,12.0,0.5,0.20752008269769434,0.2118495168047897,-2.086272350518611
google,11,1.17941358404279,12.0,0.5,0.18776974174387434,0.1905786347462375,-1.495924197517733
google,12,5.458504828869034,12.0,0.5,0.1746350861420141,0.20274318443095185,-16.095332793594594
google,13,2.2185202531374206,12.0,0.5,0.17897404018726093,0.1985194920752684,-10.920830678883382
google,14,6.373485957687038,12.0,0.5,0.19437112798137002,0.19816585610369983,-1.9523105935226786
google,15,4.253357575692283,12.0,0.5,0.1930299636982748,0.20088440289215503,-4.069025887689391
google,16,4.932732847666953,12.0,0.5,0.188929515868617,0.20250520382052267,-7.185583411618068
google,17,5.952724185213474,12.0,0.5,0.19023315001989727,0.19934279038728808,-4.788671357456889
google,18,3.0753666937200657,12.0,0.5,0.19246660042973723,0.2036706304068415,-5.821285330591402
google,19,3.8781921236186334,12.0,0.5,0.18814449512203874,0.20139059915763732,-7.040388838911596
google,20,10.52792121848463,12.0,0.5,0.2055558302453512,0.21896975280763287,-6.525683336868052
google,21,10.153021167370595,12.0,0.5,0.19832836264420597,0.22214263096149106,-12.007495044976011
google,22,0.5775212709609203,12.0,0.5,0.19012031311926492,0.20771060532428876,-9.252189793096555
google,23,7.147110151885462,12.0,0.5,0.19904270984342992,0.22038099752373982,-10.720456778896816
google,24,3.640516570540924,12.0,0.5,0.21260593707820802,0.21811648922890306,-2.591908874429956
google,25,2.333400688006412,12.0,0.5,0.21399143082689034,0.22401869460322357,-4.685824912514765
google,26,8.23071103879895,12.0,0.5,0.20015760045600042,0.20389895732612873,-1.8692054968708254
google,27,7.329321389965805,12.0,0.5,0.20689406567681826,0.23271376121428303,-12.479669464177277
google,28,4.203030302680937,12.0,0.5,0.1979392127111195,0.21824736113078816,-10.259790438444956
google,29,3.801990854288874,12.0,0.5,0.1884305204461767,0.19018015937117919,-0.928532660664309
google,30,9.982754383646038,12.0,0.5,0.2193140749223487,0.2260471745132072,-3.070071810595122
google,31,6.419551408693046,12.0,0.5,0.21465041975375634,0.21474599838169653,-0.0445275756040129
google,32,6.142775789503561,12.0,0.5,0.20240584076154627,0.2127214609725187,-5.09650322943261
google,33,10.326446870844375,12.0,0.5,0.21803412936635777,0.2228758844202563,-2.2206409005642587
google,34,10.657328038803085,12.0,0.5,0.24565082533201785,0.26728016280607503,-8.804911379729054
google,35,4.017031494858301,12.0,0.5,0.205826734821693,0.20858167932613064,-1.3384774853588572
google,36,9.04454675675012,12.0,0.5,0.21741271495069442,0.22922750326744984,-5.434267411376937
google,37,9.584352814845621,12.0,0.5,0.1846447000602635,0.1852587780358593,-0.33257276022294124
google,38,6.009390307706788,12.0,0.5,0.21366794663155914,0.21366794663155914,0.0
google,39,3.2384276528754032,12.0,0.5,0.1837485799360524,0.20373584872975953,-10.877509257847347
google,40,11.197277307378839,12.0,0.5,0.2125056730349666,0.22459376752474722,-5.6883631938577
google,41,7.486790548024558,12.0,0.5,0.21091803864256442,0.23095136091072627,-9.498155016561496
google,42,7.963701090829387,12.0,0.5,0.18166998257529277,0.20663522519275218,-13.74208455550031
google,43,2.9078192098968567,12.0,0.5,0.19290531019106463,0.19722058413113722,-2.2369907473249366
google,44,3.578938101104744,12.0,0.5,0.19453785151834377,0.20953724319778758,-7.710269010568082
google,45,1.8316529196029512,12.0,0.5,0.1966571722212938,0.21217587609624322,-7.891247341585168
google,46,11.650512419925796,12.0,0.5,0.22178401935077294,0.22715746255376754,-2.4228270453048184
google,47,6.340096561826873,12.0,0.5,0.19382725368692874,0.2109833870314556,-8.851249253233288
